client_id,company_name,industry,country_id
CLI003015,"Hamilton, Wyatt and Solis",Technology,AU
CLI003016,Bell-Black,Retail,UK
CLI003017,"Gilbert, Walsh and Wyatt",Retail,BR
CLI003018,Gonzalez Ltd,Healthcare,AU
CLI003019,Walter Inc,Retail,IN
CLI003020,"Rose, Rogers and Higgins",Healthcare,IN
CLI003021,Hansen-Richardson,Retail,UK
CLI003022,"Acevedo, Garcia and Robinson",Healthcare,JP
CLI003023,"Sheppard, Trujillo and Smith",Manufacturing,IN
CLI003024,"Brooks, Paul and Ramirez",Consulting,US
CLI003025,"Young, Morrison and Hill",Consulting,IN
CLI003026,"Berry, Hamilton and Li",Consulting,ZA
CLI003027,George Inc,Finance,IN
CLI003028,Hamilton and Sons,Healthcare,BR
CLI003029,"Houston, Jones and Nash",Technology,AU
CLI003030,Murphy-Nelson,Technology,UK
CLI003031,"Tran, Johnson and Santana",Manufacturing,US
CLI003032,"Stevens, Valenzuela and Mccormick",Consulting,US
CLI003033,Harper-Barton,Consulting,DE
CLI003034,Wilson LLC,Healthcare,US
CLI003035,Harris Ltd,Technology,BR
CLI003036,"Duncan, Hunt and Aguilar",Manufacturing,JP
CLI003037,"Patel, Huff and Johnson",Manufacturing,DE
CLI003038,"Everett, Parker and Lewis",Finance,CA
CLI003039,Novak LLC,Finance,US
CLI003040,Garcia Ltd,Technology,UK
CLI003041,Simpson Ltd,Retail,DE
CLI003042,"Meyers, Adkins and Bates",Finance,FR
CLI003043,"Cook, Cole and Mcdonald",Manufacturing,IN
CLI003044,Parker-Savage,Healthcare,US
CLI003045,Young LLC,Retail,AU
CLI003046,Allen-Norris,Manufacturing,AU
CLI003047,"White, Romero and Brown",Manufacturing,JP
CLI003048,"Harris, Martin and Brown",Healthcare,FR
CLI003049,"Nelson, Duran and Cole",Finance,ZA
CLI003050,Cole Inc,Finance,UK
CLI003051,Little Ltd,Consulting,ZA
CLI003052,Shelton Inc,Retail,ZA
CLI003053,Ross Group,Finance,CA
CLI003054,Brown-Smith,Technology,DE
CLI003055,"Serrano, Garcia and Cherry",Finance,BR
CLI003056,"Cisneros, Williams and Cohen",Consulting,DE
CLI003057,"Johnson, Moore and Brown",Technology,IN
CLI003058,Evans PLC,Retail,IN
CLI003059,"Gross, Hawkins and Krueger",Healthcare,AU
CLI003060,"Alvarez, Case and Shaw",Finance,JP
CLI003061,Fox-Owens,Healthcare,UK
CLI003062,Anderson Ltd,Retail,FR
CLI003063,"Garcia, Weiss and Cruz",Consulting,US
CLI003064,Hatfield-Miller,Finance,ZA
CLI003065,Rose Group,Retail,US
CLI003066,Patterson-Brown,Technology,UK
CLI003067,Hawkins-White,Finance,AU
CLI003068,Colon-West,Consulting,BR
CLI003069,Parker-Johnson,Technology,JP
CLI003070,Hernandez-Alvarez,Finance,IN
CLI003071,Rivas Inc,Consulting,DE
CLI003072,Munoz-Wells,Technology,IN
CLI003073,"Walter, Boyd and Bowers",Consulting,ZA
CLI003074,"Roberts, Taylor and Munoz",Technology,IN
CLI003075,Thompson-Downs,Manufacturing,AU
CLI003076,Reyes Inc,Manufacturing,UK
CLI003077,"Jimenez, Jackson and Smith",Retail,ZA
CLI003078,Schroeder-Jones,Consulting,US
CLI003079,Spencer and Sons,Manufacturing,AU
CLI003080,"Hart, Martinez and Harmon",Retail,UK
CLI003081,"Hammond, Gentry and Thornton",Technology,UK
CLI003082,Abbott-Hunter,Retail,JP
CLI003083,Ramirez Inc,Manufacturing,BR
CLI003084,Lopez Inc,Healthcare,AU
CLI003085,Franco Inc,Manufacturing,JP
CLI003086,"Hunter, Garcia and Daniel",Consulting,UK
CLI003087,"Smith, Martin and Walker",Healthcare,ZA
CLI003088,"Watkins, Wallace and Lee",Consulting,ZA
CLI003089,"Hendrix, Boyd and Wells",Consulting,FR
CLI003090,Rowe Group,Finance,FR
CLI003091,"Nunez, Williams and Lawrence",Retail,UK
CLI003092,Higgins-Scott,Manufacturing,JP
CLI003093,"Garcia, Valentine and Griffith",Consulting,US
CLI003094,Ferguson LLC,Healthcare,US
CLI003095,Hayes and Sons,Retail,BR
CLI003096,Pennington Group,Consulting,JP
CLI003097,"Skinner, Hayden and Nelson",Finance,ZA
CLI003098,Hall-Lopez,Manufacturing,UK
CLI003099,Davis Inc,Manufacturing,DE
CLI003100,Simmons Inc,Manufacturing,IN
CLI003101,Anderson PLC,Retail,ZA
CLI003102,Benjamin and Sons,Manufacturing,IN
CLI003103,"Moore, Johnson and Bray",Healthcare,CA
CLI003104,"Pearson, Glass and Smith",Technology,CA
CLI003105,Williams Inc,Manufacturing,UK
CLI003106,Warren-Cooper,Finance,IN
CLI003107,Johnson-Davenport,Finance,FR
CLI003108,"Robertson, Jackson and Ramos",Technology,US
CLI003109,Cruz-Bernard,Manufacturing,IN
CLI003110,Pratt Group,Manufacturing,BR
CLI003111,Lynch PLC,Manufacturing,CA
CLI003112,Burns Group,Consulting,IN
CLI003113,Wood LLC,Finance,BR
CLI003114,"Gardner, Hardin and Humphrey",Technology,IN
CLI003115,"Mcdaniel, Franklin and Garcia",Technology,CA
CLI003116,Washington Ltd,Healthcare,CA
CLI003117,White-Lee,Healthcare,FR
CLI003118,Rose Inc,Consulting,BR
CLI003119,Lucas Ltd,Consulting,IN
CLI003120,"Schneider, Aguirre and Hammond",Consulting,JP
CLI003121,Austin LLC,Technology,UK
CLI003122,Cox-Fitzpatrick,Healthcare,DE
CLI003123,Kelly Group,Manufacturing,ZA
CLI003124,"Vega, Winters and Elliott",Consulting,BR
CLI003125,Joseph PLC,Consulting,US
CLI003126,Mendoza LLC,Consulting,IN
CLI003127,Rios Inc,Finance,US
CLI003128,"Jackson, Garrison and Howell",Consulting,US
CLI003129,Williams-Escobar,Technology,BR
CLI003130,Cooper-Clark,Consulting,CA
CLI003131,Bond-Brooks,Finance,IN
CLI003132,"Thomas, Snyder and Taylor",Finance,IN
CLI003133,"Higgins, Davis and King",Retail,FR
CLI003134,Wolfe LLC,Finance,AU
CLI003135,Clark LLC,Finance,UK
CLI003136,"Martinez, Taylor and Brown",Consulting,AU
CLI003137,Garcia PLC,Technology,BR
CLI003138,Pitts-Davis,Manufacturing,IN
CLI003139,"Lopez, Rich and Robinson",Retail,UK
CLI003140,Tucker and Sons,Technology,AU
CLI003141,"Williams, Smith and Burns",Healthcare,DE
CLI003142,Davis and Sons,Finance,DE
CLI003143,Reese Inc,Consulting,US
CLI003144,Stone and Sons,Healthcare,US
CLI003145,Bernard Inc,Finance,ZA
CLI003146,"Grant, Reese and Kirk",Retail,FR
CLI003147,Robertson-Rich,Healthcare,FR
CLI003148,Mitchell and Sons,Manufacturing,DE
CLI003149,Jones PLC,Manufacturing,UK
CLI003150,Kelly Inc,Finance,JP
CLI003151,Anderson Inc,Technology,IN
CLI003152,Cline-Kelly,Consulting,US
CLI003153,Mclean-Green,Manufacturing,IN
CLI003154,Massey Ltd,Retail,UK
CLI003155,"Irwin, Miller and Hooper",Retail,UK
CLI003156,"Baker, Harris and Bennett",Retail,CA
CLI003157,Ward Ltd,Technology,ZA
CLI003158,"Wright, Sharp and Jones",Manufacturing,IN
CLI003159,Washington-Silva,Finance,JP
CLI003160,Guerrero-Ramos,Technology,UK
CLI003161,Bishop Group,Finance,CA
CLI003162,"Espinoza, Avila and Taylor",Healthcare,JP
CLI003163,Brown Inc,Manufacturing,UK
CLI003164,"Miranda, Walker and Anderson",Retail,DE
CLI003165,"Jenkins, Chavez and Franco",Finance,IN
CLI003166,Thomas-Wolfe,Technology,ZA
CLI003167,Schmitt-Cole,Technology,BR
CLI003168,Stephens-Steele,Retail,DE
CLI003169,Reynolds-Barnes,Manufacturing,US
CLI003170,"Jones, Roberts and Monroe",Healthcare,US
CLI003171,Cruz-Riggs,Manufacturing,DE
CLI003172,"Booth, Cox and Herrera",Retail,AU
CLI003173,Hull-Scott,Retail,DE
CLI003174,Holder LLC,Retail,US
CLI003175,Freeman LLC,Consulting,BR
CLI003176,Martin-Jones,Finance,DE
CLI003177,Bradford-Swanson,Manufacturing,UK
CLI003178,Young Group,Retail,JP
CLI003179,Meadows-Hernandez,Healthcare,AU
CLI003180,"Sheppard, Avery and Reed",Healthcare,US
CLI003181,"Williams, Sampson and Smith",Healthcare,ZA
CLI003182,Wilson-Nelson,Healthcare,CA
CLI003183,White LLC,Retail,US
CLI003184,Lynch-Sutton,Retail,DE
CLI003185,Bishop Inc,Consulting,BR
CLI003186,Mcmillan Group,Manufacturing,CA
CLI003187,Foster-Wells,Consulting,BR
CLI003188,"Thompson, Dickerson and Deleon",Manufacturing,BR
CLI003189,Espinoza LLC,Healthcare,DE
CLI003190,French LLC,Healthcare,US
CLI003191,Key-Perkins,Retail,ZA
CLI003192,Baker Inc,Retail,IN
CLI003193,"Mitchell, Green and Perkins",Finance,BR
CLI003194,Coleman Inc,Retail,IN
CLI003195,Boyd-White,Retail,IN
CLI003196,"Keith, Reed and White",Technology,UK
CLI003197,"Matthews, Alvarez and Chase",Finance,CA
CLI003198,Erickson Ltd,Finance,CA
CLI003199,Houston Group,Consulting,DE
CLI003200,Choi LLC,Consulting,IN
CLI003201,Campbell Group,Consulting,AU
CLI003202,Hernandez-Baker,Consulting,JP
CLI003203,Pitts-Parker,Healthcare,AU
CLI003204,Franco PLC,Technology,IN
CLI003205,Wilcox PLC,Manufacturing,JP
CLI003206,"Daugherty, Bradshaw and Moore",Manufacturing,US
CLI003207,Freeman-Miller,Manufacturing,FR
CLI003208,Savage-Wright,Technology,ZA
CLI003209,"Dean, Mays and Stevens",Retail,ZA
CLI003210,Hale-Benson,Consulting,IN
CLI003211,Gomez-Bailey,Consulting,BR
CLI003212,Jimenez Group,Consulting,CA
CLI003213,Thomas PLC,Consulting,UK
CLI003214,Pacheco PLC,Manufacturing,ZA
CLI003215,Davidson LLC,Healthcare,DE
CLI003216,Flynn-Reed,Finance,BR
CLI003217,Rodriguez-Meyer,Healthcare,JP
CLI003218,Turner Group,Finance,BR
CLI003219,"Green, Lee and Moore",Retail,CA
CLI003220,Francis Inc,Healthcare,IN
CLI003221,"Reese, Gray and Gomez",Healthcare,US
CLI003222,Walters-Garcia,Finance,JP
CLI003223,Rangel Inc,Finance,BR
CLI003224,"Deleon, Nelson and Jordan",Finance,CA
CLI003225,Bailey-Espinoza,Consulting,US
CLI003226,Diaz-Nguyen,Technology,BR
CLI003227,Shelton and Sons,Consulting,UK
CLI003228,"Stewart, Smith and Walsh",Consulting,AU
CLI003229,Porter-Black,Retail,JP
CLI003230,Baker Group,Technology,DE
CLI003231,Peters PLC,Consulting,AU
CLI003232,"Mathis, Mullen and Moss",Healthcare,CA
CLI003233,Lee-Matthews,Consulting,FR
CLI003234,Benitez-Harper,Consulting,DE
CLI003235,Watson Inc,Consulting,ZA
CLI003236,Baker-Price,Retail,CA
CLI003237,"Hood, Carroll and Miller",Retail,AU
CLI003238,"Smith, Chandler and Williams",Manufacturing,DE
CLI003239,"Skinner, Galvan and Landry",Consulting,CA
CLI003240,"Kennedy, Morgan and Ramos",Finance,AU
CLI003241,"Hughes, Mueller and Miller",Finance,AU
CLI003242,Griffin-Neal,Healthcare,DE
CLI003243,Watts LLC,Retail,ZA
CLI003244,Davidson-Wong,Retail,CA
CLI003245,"Anderson, Harris and Hanna",Consulting,DE
CLI003246,Swanson-Henry,Manufacturing,ZA
CLI003247,"Fields, Lewis and Garza",Technology,DE
CLI003248,Gilbert LLC,Finance,DE
CLI003249,Lowe Inc,Finance,CA
CLI003250,"Reynolds, Williamson and Hunt",Finance,UK
CLI003251,"Mays, Page and Arroyo",Healthcare,AU
CLI003252,Smith-Thomas,Technology,AU
CLI003253,Lee Group,Consulting,JP
CLI003254,Cordova-Brewer,Manufacturing,US
CLI003255,Miller Group,Manufacturing,AU
CLI003256,Shaw Ltd,Manufacturing,CA
CLI003257,Soto-Parker,Healthcare,UK
CLI003258,Ashley-Waller,Retail,IN
CLI003259,"Reynolds, Williams and Anderson",Finance,ZA
CLI003260,Estes LLC,Healthcare,AU
CLI003261,"Singh, Allen and Myers",Retail,ZA
CLI003262,"Mcneil, Miller and Gutierrez",Healthcare,DE
CLI003263,Sellers-Richards,Finance,FR
CLI003264,Guzman LLC,Finance,UK
CLI003265,Allen Inc,Retail,US
CLI003266,Hawkins Group,Finance,CA
CLI003267,Harper Group,Healthcare,BR
CLI003268,"Rose, Rivas and Morris",Technology,ZA
CLI003269,Gonzalez PLC,Finance,CA
CLI003270,"Smith, Fuller and Collins",Technology,DE
CLI003271,"Johnson, Poole and Scott",Technology,CA
CLI003272,Marshall-Marquez,Consulting,CA
CLI003273,Gardner-Johnson,Manufacturing,JP
CLI003274,Obrien Group,Finance,BR
CLI003275,Avery-Miller,Retail,IN
CLI003276,"Washington, Quinn and Mosley",Healthcare,UK
CLI003277,Simpson-Armstrong,Healthcare,AU
CLI003278,"Torres, Blackburn and Young",Consulting,BR
CLI003279,Weber-Conley,Retail,US
CLI003280,Tyler LLC,Retail,ZA
CLI003281,Mejia Inc,Consulting,BR
CLI003282,Wilson Ltd,Finance,FR
CLI003283,Mason PLC,Consulting,UK
CLI003284,Neal-Browning,Technology,US
CLI003285,"Johnson, Lopez and Sanchez",Consulting,JP
CLI003286,Olson and Sons,Retail,UK
CLI003287,"Peters, Walters and Allen",Healthcare,JP
CLI003288,Schneider-Jensen,Finance,IN
CLI003289,"Holland, Sanchez and Joseph",Technology,UK
CLI003290,"Garcia, Chapman and Ferguson",Consulting,AU
CLI003291,"Patton, Rodriguez and Carpenter",Retail,JP
CLI003292,"Anderson, Taylor and Dixon",Manufacturing,UK
CLI003293,"Cuevas, Harding and Walker",Healthcare,CA
CLI003294,Murphy-Williams,Finance,IN
CLI003295,Pruitt-Thomas,Consulting,AU
CLI003296,"Schultz, Hanson and Mann",Consulting,CA
CLI003297,George-Jensen,Retail,IN
CLI003298,White-Dominguez,Retail,JP
CLI003299,Dean Group,Healthcare,CA
CLI003300,"Phillips, Adams and Robinson",Technology,FR
CLI003301,Lozano-Walker,Retail,UK
CLI003302,Johns Ltd,Consulting,BR
CLI003303,Burns-Yoder,Consulting,IN
CLI003304,"Cervantes, Ruiz and Short",Consulting,US
CLI003305,"Gardner, Coleman and Johnson",Retail,JP
CLI003306,"Brown, Rosario and Johnson",Consulting,AU
CLI003307,"Duarte, Jacobs and Gregory",Finance,IN
CLI003308,Romero Inc,Retail,FR
CLI003309,"Preston, Dudley and Rush",Finance,FR
CLI003310,"Lawson, Bowen and Mann",Retail,ZA
CLI003311,"Garza, Crosby and Griffin",Consulting,DE
CLI003312,"Harrington, Morales and Stanley",Retail,AU
CLI003313,Baker-Morgan,Finance,BR
CLI003314,Anderson Ltd,Technology,FR
CLI003315,Taylor-Coleman,Healthcare,UK
CLI003316,Arroyo-Wood,Consulting,US
CLI003317,Marshall Inc,Consulting,US
CLI003318,"Johnson, Case and Moore",Finance,AU
CLI003319,Barron-Terrell,Manufacturing,FR
CLI003320,Collins Ltd,Technology,UK
CLI003321,"Sampson, Allen and Miles",Healthcare,AU
CLI003322,"Bush, Flowers and Salazar",Consulting,JP
CLI003323,Swanson-Kirk,Technology,US
CLI003324,"Bauer, Ortiz and Giles",Finance,US
CLI003325,Murray-Jacobs,Consulting,FR
CLI003326,"Silva, Barnes and Gallegos",Consulting,IN
CLI003327,"Gutierrez, Perez and Nguyen",Technology,IN
CLI003328,Peck LLC,Finance,CA
CLI003329,"Gonzalez, Powell and Solis",Retail,AU
CLI003330,Kennedy-Perez,Technology,BR
CLI003331,Wright Inc,Technology,DE
CLI003332,Bray-Jones,Healthcare,ZA
CLI003333,Shaffer-Weber,Manufacturing,BR
CLI003334,Powell and Sons,Finance,UK
CLI003335,Mclaughlin-Bell,Manufacturing,DE
CLI003336,Clark Ltd,Retail,UK
CLI003337,Perez PLC,Technology,IN
CLI003338,Dominguez Group,Technology,BR
CLI003339,Wells Inc,Retail,BR
CLI003340,Smith-Hooper,Healthcare,ZA
CLI003341,Schroeder-Perkins,Consulting,AU
CLI003342,Nunez Inc,Manufacturing,IN
CLI003343,Carlson-Barker,Finance,DE
CLI003344,Martinez-Morales,Manufacturing,US
CLI003345,Lawson LLC,Manufacturing,IN
CLI003346,"Morse, Cherry and Gonzalez",Finance,FR
CLI003347,"Young, Wolfe and Campbell",Finance,AU
CLI003348,Wong-Strickland,Manufacturing,AU
CLI003349,"Munoz, Johnson and Copeland",Consulting,AU
CLI003350,Johnston Inc,Finance,BR
CLI003351,Stark Ltd,Finance,IN
CLI003352,Roach-Parker,Consulting,IN
CLI003353,West and Sons,Finance,FR
CLI003354,"Cox, Ortiz and Olsen",Finance,ZA
CLI003355,Hall-Davenport,Manufacturing,JP
CLI003356,Phillips PLC,Finance,ZA
CLI003357,Chen-Jones,Healthcare,US
CLI003358,Long Group,Retail,AU
CLI003359,"Sanchez, Mullins and Webster",Healthcare,BR
CLI003360,Garcia-James,Finance,BR
CLI003361,Santos-Brewer,Retail,BR
CLI003362,"Guerrero, Kelley and Jackson",Technology,DE
CLI003363,Buchanan-Galloway,Healthcare,JP
CLI003364,Schultz-Bryant,Retail,US
CLI003365,"Gonzalez, Carter and Bell",Technology,DE
CLI003366,Rodriguez Ltd,Manufacturing,US
CLI003367,Tucker Ltd,Technology,FR
CLI003368,Klein Inc,Finance,JP
CLI003369,Howard-Ruiz,Manufacturing,DE
CLI003370,"Perez, Glover and Wheeler",Technology,FR
CLI003371,Buckley and Sons,Finance,JP
CLI003372,"Hill, Thornton and Patterson",Retail,BR
CLI003373,Kelly-Huang,Technology,US
CLI003374,"Williams, Hunt and Jackson",Retail,US
CLI003375,Smith-Guzman,Finance,UK
CLI003376,Coleman LLC,Technology,DE
CLI003377,"Guerra, Mack and Cummings",Consulting,AU
CLI003378,Morton Ltd,Finance,JP
CLI003379,Snyder-Frazier,Consulting,JP
CLI003380,"Smith, Anderson and Moore",Consulting,JP
CLI003381,Mullins LLC,Consulting,IN
CLI003382,Pearson LLC,Retail,UK
CLI003383,"Smith, Moreno and Brown",Consulting,DE
CLI003384,Olson and Sons,Manufacturing,CA
CLI003385,"Rogers, White and Cobb",Retail,CA
CLI003386,"Wilson, Christian and Pena",Finance,FR
CLI003387,"Bean, Whitehead and Farley",Retail,AU
CLI003388,"Cunningham, Gibson and Ashley",Finance,CA
CLI003389,Miller Inc,Finance,IN
CLI003390,Dawson-Cooper,Consulting,BR
CLI003391,Ellison-Bryan,Finance,IN
CLI003392,Mcdaniel Inc,Consulting,IN
CLI003393,Moyer Group,Technology,JP
CLI003394,Cannon Inc,Manufacturing,UK
CLI003395,Jones-Nichols,Healthcare,CA
CLI003396,"Moran, Hughes and Garrison",Healthcare,IN
CLI003397,"Richardson, Morse and Williams",Consulting,JP
CLI003398,Mendoza Inc,Finance,ZA
CLI003399,Russell-Wilson,Finance,IN
CLI003400,Potter and Sons,Retail,AU
CLI003401,Shaw Group,Retail,US
CLI003402,Porter-Moss,Manufacturing,IN
CLI003403,Padilla-Mcguire,Finance,AU
CLI003404,Torres LLC,Consulting,AU
CLI003405,"Gonzalez, Johnson and Ward",Retail,US
CLI003406,"Bennett, Garcia and Farley",Consulting,BR
CLI003407,Escobar and Sons,Finance,FR
CLI003408,White-Perkins,Consulting,UK
CLI003409,Taylor-Dunlap,Manufacturing,UK
CLI003410,Gonzalez Group,Healthcare,US
CLI003411,Davis Group,Consulting,DE
CLI003412,Perez LLC,Healthcare,FR
CLI003413,"Jones, Martin and Anderson",Finance,UK
CLI003414,Ruiz-Fowler,Retail,US
CLI003415,Molina-Evans,Finance,AU
CLI003416,Castro-Ali,Healthcare,JP
CLI003417,Case Group,Consulting,UK
CLI003418,"Young, Reed and Parker",Healthcare,JP
CLI003419,Farrell-Rice,Technology,IN
CLI003420,"Larson, Harris and Carlson",Finance,UK
CLI003421,Daniels and Sons,Finance,DE
CLI003422,Armstrong-Jackson,Consulting,DE
CLI003423,Owen LLC,Manufacturing,US
CLI003424,Holloway-Atkinson,Consulting,CA
CLI003425,Rivera-Cox,Finance,DE
CLI003426,Gonzalez and Sons,Consulting,ZA
CLI003427,"Olson, Garcia and Taylor",Consulting,FR
CLI003428,Johnson-Daniels,Retail,AU
CLI003429,Reilly-Mcgrath,Healthcare,UK
CLI003430,Valdez-Lam,Retail,CA
CLI003431,Jimenez LLC,Healthcare,US
CLI003432,Simpson-Ramsey,Healthcare,AU
CLI003433,Wagner-Middleton,Technology,ZA
CLI003434,Smith-Miller,Consulting,IN
CLI003435,"Ruiz, Hammond and Jackson",Healthcare,UK
CLI003436,Mendoza-Summers,Retail,UK
CLI003437,Mooney Ltd,Technology,CA
CLI003438,Bowman Group,Manufacturing,UK
CLI003439,Becker-Bennett,Healthcare,AU
CLI003440,Freeman PLC,Healthcare,DE
CLI003441,"Alvarez, Perry and Watson",Manufacturing,US
CLI003442,Mcdaniel Ltd,Manufacturing,UK
CLI003443,"Graham, Baker and Johnson",Manufacturing,DE
CLI003444,Wilson and Sons,Manufacturing,BR
CLI003445,Tate Ltd,Retail,AU
CLI003446,Jenkins and Sons,Retail,JP
CLI003447,Grimes Group,Finance,AU
CLI003448,"Pineda, Holloway and Bailey",Retail,US
CLI003449,Davis-Ayers,Finance,US
CLI003450,Wallace-Hall,Healthcare,US
CLI003451,Franklin-Meadows,Retail,IN
CLI003452,Brown Group,Consulting,IN
CLI003453,Green and Sons,Technology,US
CLI003454,"Shaffer, Vaughn and Hall",Consulting,ZA
CLI003455,"Sanchez, Salazar and Simmons",Technology,FR
CLI003456,Johnson-Tate,Consulting,IN
CLI003457,Pope and Sons,Finance,UK
CLI003458,Young-Hoffman,Technology,CA
CLI003459,Little-Williams,Manufacturing,BR
CLI003460,"Washington, Lopez and Sandoval",Consulting,BR
CLI003461,Brown PLC,Manufacturing,DE
CLI003462,Johnson-Hamilton,Retail,DE
CLI003463,Davis-Washington,Manufacturing,JP
CLI003464,Ross PLC,Retail,FR
CLI003465,"Lamb, Moyer and Mitchell",Manufacturing,US
CLI003466,Higgins-Carter,Retail,JP
CLI003467,Sullivan LLC,Technology,BR
CLI003468,Brooks-Lewis,Retail,IN
CLI003469,"Decker, Lynn and Lyons",Retail,FR
CLI003470,Guerra-White,Technology,BR
CLI003471,Anderson Group,Finance,ZA
CLI003472,Chaney-Webb,Retail,IN
CLI003473,Strickland-Hutchinson,Consulting,DE
CLI003474,"Martinez, Chang and Bauer",Retail,US
CLI003475,"Fitzgerald, Horn and Walter",Consulting,AU
CLI003476,"Hunter, Brock and Harris",Manufacturing,ZA
CLI003477,Hall-Olson,Manufacturing,JP
CLI003478,Arnold and Sons,Consulting,FR
CLI003479,"Rivera, Brown and Hall",Retail,JP
CLI003480,Anthony Inc,Finance,AU
CLI003481,Erickson-Wilson,Consulting,BR
CLI003482,"Smith, Rojas and Ramirez",Consulting,ZA
CLI003483,"Adams, Reid and Wright",Finance,CA
CLI003484,Burns Group,Manufacturing,UK
CLI003485,Carter-Frost,Consulting,UK
CLI003486,"Stewart, White and Riley",Healthcare,DE
CLI003487,Young-Valdez,Finance,CA
CLI003488,Hanson-Beck,Manufacturing,US
CLI003489,Park Ltd,Consulting,ZA
CLI003490,Martin-Green,Finance,AU
CLI003491,Knapp and Sons,Technology,BR
CLI003492,"Carlson, Watts and Black",Technology,IN
CLI003493,"Moreno, Baird and Carter",Technology,IN
CLI003494,"Payne, Fowler and Blake",Technology,ZA
CLI003495,"Bishop, Wood and Hernandez",Technology,AU
CLI003496,Shaw-Hanson,Retail,AU
CLI003497,Edwards-Garcia,Healthcare,DE
CLI003498,"Bolton, Green and Mcdonald",Manufacturing,CA
CLI003499,Lee Group,Healthcare,FR
CLI003500,"Parker, Mckinney and Gonzalez",Technology,FR
CLI003501,Taylor-Jordan,Technology,US
CLI003502,Johnson-Davies,Retail,IN
CLI003503,"Kidd, Castaneda and Leblanc",Retail,JP
CLI003504,Lyons-Lee,Healthcare,DE
CLI003505,Sanders PLC,Manufacturing,CA
CLI003506,Young-Williams,Retail,DE
CLI003507,"Ellison, Lewis and James",Healthcare,DE
CLI003508,"Spencer, Sanchez and Gross",Retail,ZA
CLI003509,"Gomez, Wood and Gallegos",Retail,ZA
CLI003510,Bowen Group,Technology,CA
CLI003511,Santiago Ltd,Finance,DE
CLI003512,Garner Inc,Healthcare,DE
CLI003513,Lowe and Sons,Consulting,DE
CLI003514,"Peterson, Carter and Collins",Healthcare,US
CLI003515,Stewart-Johnson,Technology,AU
CLI003516,"Daniels, Osborne and Duke",Retail,US
CLI003517,"Jackson, Lopez and Jackson",Healthcare,BR
CLI003518,"Ramirez, Ruiz and Massey",Consulting,AU
CLI003519,Chapman Group,Retail,BR
CLI003520,Miller Inc,Technology,BR
CLI003521,"Wright, Franco and Clark",Consulting,ZA
CLI003522,Lane Ltd,Healthcare,DE
CLI003523,Gay and Sons,Retail,ZA
CLI003524,Edwards Group,Finance,ZA
CLI003525,Marquez-Young,Retail,FR
CLI003526,Meyer-Robinson,Technology,UK
CLI003527,Hunter and Sons,Consulting,ZA
CLI003528,Phelps Group,Finance,AU
CLI003529,Dawson and Sons,Consulting,ZA
CLI003530,Ramos Inc,Finance,DE
CLI003531,Richmond and Sons,Finance,AU
CLI003532,"Reyes, Duncan and Lambert",Consulting,US
CLI003533,Hall Ltd,Manufacturing,AU
CLI003534,Gonzales-Fernandez,Consulting,FR
