payment_id,employee_id,client_id,country_id,tax_rule_id,gross_pay,tax_amount,net_pay,currency,payment_date,status,compliance_status,started_at,completed_at
PAY002159,EMP000100,CLI000530,DE,REG000170,741727,0,741727,EUR,2024-07-23,failed,Non-Compliant,2024-07-23 00:00:00,
PAY002160,EMP002657,CLI004836,AU,REG001255,832936,0,832936,AUD,2023-11-02,pending,Non-Compliant,2023-11-02 00:00:00,
PAY002161,EMP002907,CLI001770,DE,REG000101,831171,124676,706495,EUR,2025-05-10,completed,Compliant,2025-05-10 00:00:00,2025-05-10 00:28:09
PAY002162,EMP003151,CLI002683,IN,REG002377,754141,0,754141,INR,2023-12-23,completed,Compliant,2023-12-23 00:00:00,2023-12-23 00:16:01
PAY002163,EMP003128,CLI000541,UK,REG002258,569694,148120,421574,GBP,2025-02-04,failed,Non-Compliant,2025-02-04 00:00:00,
PAY002164,EMP002269,CLI004380,JP,REG000134,243443,0,243443,JPY,2025-02-27,failed,Non-Compliant,2025-02-27 00:00:00,
PAY002165,EMP001495,CLI004989,ZA,REG001370,377727,0,377727,ZAR,2024-11-16,pending,Non-Compliant,2024-11-16 00:00:00,
PAY002166,EMP005263,CLI000653,BR,REG000612,315978,0,315978,BRL,2023-09-06,failed,Non-Compliant,2023-09-06 00:00:00,
PAY002167,EMP003441,CLI001373,DE,REG001623,611109,97777,513332,EUR,2024-02-16,completed,Compliant,2024-02-16 00:00:00,2024-02-16 01:22:24
PAY002168,EMP005438,CLI004669,US,REG001208,195250,50765,144485,USD,2024-03-05,failed,Non-Compliant,2024-03-05 00:00:00,
PAY002169,EMP003344,CLI000702,FR,REG001215,985053,0,985053,EUR,2024-05-07,pending,Non-Compliant,2024-05-07 00:00:00,
PAY002170,EMP006523,CLI000513,CA,REG001025,893788,0,893788,CAD,2024-08-30,completed,Compliant,2024-08-30 00:00:00,2024-08-30 01:40:35
PAY002171,EMP002986,CLI001976,AU,REG000511,754413,0,754413,AUD,2024-06-08,failed,Non-Compliant,2024-06-08 00:00:00,
PAY002172,EMP003122,CLI004867,DE,REG002767,123700,12370,111330,EUR,2025-02-08,completed,Compliant,2025-02-08 00:00:00,2025-02-08 01:48:54
PAY002173,EMP000394,CLI002305,IN,REG001575,760294,0,760294,INR,2024-02-12,pending,Non-Compliant,2024-02-12 00:00:00,
PAY002174,EMP004902,CLI004475,DE,REG001273,792989,222037,570952,EUR,2024-05-16,completed,Compliant,2024-05-16 00:00:00,2024-05-16 01:23:47
PAY002175,EMP000531,CLI002088,DE,REG001639,644363,0,644363,EUR,2024-11-21,completed,Compliant,2024-11-21 00:00:00,2024-11-21 00:31:23
PAY002176,EMP001275,CLI000762,FR,REG002518,608170,97307,510863,EUR,2025-04-19,failed,Non-Compliant,2025-04-19 00:00:00,
PAY002177,EMP005761,CLI001315,FR,REG000404,979659,166542,813117,EUR,2024-09-27,failed,Non-Compliant,2024-09-27 00:00:00,
PAY002178,EMP003555,CLI004100,FR,REG002634,148912,38717,110195,EUR,2023-09-05,failed,Non-Compliant,2023-09-05 00:00:00,
PAY002179,EMP006913,CLI003463,AU,REG002192,144982,0,144982,AUD,2024-09-04,failed,Non-Compliant,2024-09-04 00:00:00,
PAY002180,EMP006773,CLI002525,AU,REG002763,903285,117427,785858,AUD,2023-05-31,completed,Compliant,2023-05-31 00:00:00,2023-05-31 01:40:55
PAY002181,EMP000661,CLI003184,JP,REG002430,483977,0,483977,JPY,2024-11-27,failed,Non-Compliant,2024-11-27 00:00:00,
PAY002182,EMP000786,CLI001246,JP,REG000527,783316,0,783316,JPY,2024-03-10,pending,Non-Compliant,2024-03-10 00:00:00,
PAY002183,EMP006842,CLI003840,BR,REG001413,973314,330927,642387,BRL,2023-08-05,completed,Compliant,2023-08-05 00:00:00,2023-08-05 00:52:39
PAY002184,EMP000410,CLI002823,JP,REG000201,766341,168595,597746,JPY,2025-01-21,pending,Non-Compliant,2025-01-21 00:00:00,
PAY002185,EMP004541,CLI000095,CA,REG000698,999036,0,999036,CAD,2024-11-26,pending,Non-Compliant,2024-11-26 00:00:00,
PAY002186,EMP002088,CLI004828,DE,REG002978,531658,0,531658,EUR,2024-08-25,failed,Non-Compliant,2024-08-25 00:00:00,
PAY002187,EMP005752,CLI002333,JP,REG001891,535746,0,535746,JPY,2023-07-10,failed,Non-Compliant,2023-07-10 00:00:00,
PAY002188,EMP000055,CLI000528,IN,REG000178,152848,47383,105465,INR,2024-05-27,completed,Compliant,2024-05-27 00:00:00,2024-05-27 00:15:31
PAY002189,EMP006114,CLI002847,CA,REG002506,183128,0,183128,CAD,2024-03-22,pending,Non-Compliant,2024-03-22 00:00:00,
PAY002190,EMP004829,CLI001247,FR,REG002725,491683,0,491683,EUR,2025-04-11,failed,Non-Compliant,2025-04-11 00:00:00,
PAY002191,EMP005621,CLI003835,FR,REG001587,373374,0,373374,EUR,2024-08-20,failed,Non-Compliant,2024-08-20 00:00:00,
PAY002192,EMP003435,CLI004997,FR,REG001376,963730,337306,626424,EUR,2024-03-27,failed,Non-Compliant,2024-03-27 00:00:00,
PAY002193,EMP002215,CLI001483,AU,REG001667,938983,197186,741797,AUD,2024-07-06,failed,Non-Compliant,2024-07-06 00:00:00,
PAY002194,EMP002972,CLI000677,US,REG000313,615330,190752,424578,USD,2024-11-22,failed,Non-Compliant,2024-11-22 00:00:00,
PAY002195,EMP000082,CLI002149,BR,REG000706,309165,74200,234965,BRL,2024-10-30,pending,Non-Compliant,2024-10-30 00:00:00,
PAY002196,EMP005101,CLI003878,UK,REG000724,498760,194516,304244,GBP,2023-08-03,completed,Compliant,2023-08-03 00:00:00,2023-08-03 01:31:43
PAY002197,EMP000449,CLI001355,DE,REG002567,619530,117711,501819,EUR,2023-12-06,pending,Non-Compliant,2023-12-06 00:00:00,
PAY002198,EMP003462,CLI002952,CA,REG002401,311309,34244,277065,CAD,2024-05-24,completed,Compliant,2024-05-24 00:00:00,2024-05-24 01:21:05
PAY002199,EMP006073,CLI002279,CA,REG001819,278656,52945,225711,CAD,2023-11-24,pending,Non-Compliant,2023-11-24 00:00:00,
PAY002200,EMP002097,CLI000960,BR,REG000921,316938,0,316938,BRL,2023-12-11,completed,Compliant,2023-12-11 00:00:00,2023-12-11 01:18:14
PAY002201,EMP000988,CLI003909,FR,REG001596,871925,0,871925,EUR,2023-09-25,failed,Non-Compliant,2023-09-25 00:00:00,
PAY002202,EMP003321,CLI000840,US,REG001625,704980,0,704980,USD,2024-12-28,completed,Compliant,2024-12-28 00:00:00,2024-12-28 00:48:16
PAY002203,EMP001726,CLI002969,ZA,REG002917,786528,133710,652818,ZAR,2024-07-15,failed,Non-Compliant,2024-07-15 00:00:00,
PAY002204,EMP003018,CLI002962,FR,REG001274,915096,0,915096,EUR,2025-02-02,completed,Compliant,2025-02-02 00:00:00,2025-02-02 00:29:20
PAY002205,EMP000114,CLI003791,JP,REG002857,648814,0,648814,JPY,2023-07-08,completed,Compliant,2023-07-08 00:00:00,2023-07-08 00:33:37
PAY002206,EMP002618,CLI001805,AU,REG000821,234688,0,234688,AUD,2025-01-26,pending,Non-Compliant,2025-01-26 00:00:00,
PAY002207,EMP001205,CLI001675,DE,REG001359,326004,0,326004,EUR,2025-02-24,completed,Compliant,2025-02-24 00:00:00,2025-02-24 00:22:30
PAY002208,EMP004660,CLI004719,ZA,REG001602,534298,170975,363323,ZAR,2024-02-07,failed,Non-Compliant,2024-02-07 00:00:00,
PAY002209,EMP003542,CLI000053,CA,REG001591,249202,0,249202,CAD,2023-08-15,pending,Non-Compliant,2023-08-15 00:00:00,
PAY002210,EMP004020,CLI002121,BR,REG000989,436407,165835,270572,BRL,2024-07-24,completed,Compliant,2024-07-24 00:00:00,2024-07-24 00:07:25
PAY002211,EMP005658,CLI000362,UK,REG001657,748388,224516,523872,GBP,2024-10-13,pending,Non-Compliant,2024-10-13 00:00:00,
PAY002212,EMP002497,CLI003898,US,REG002728,651790,0,651790,USD,2023-10-20,completed,Compliant,2023-10-20 00:00:00,2023-10-20 00:39:22
PAY002213,EMP005560,CLI002845,JP,REG002995,567453,0,567453,JPY,2024-02-02,completed,Compliant,2024-02-02 00:00:00,2024-02-02 00:27:20
PAY002214,EMP004272,CLI001550,DE,REG002106,261730,81136,180594,EUR,2024-01-04,failed,Non-Compliant,2024-01-04 00:00:00,
PAY002215,EMP006000,CLI001288,BR,REG002461,789537,0,789537,BRL,2024-03-01,completed,Compliant,2024-03-01 00:00:00,2024-03-01 01:45:56
PAY002216,EMP005161,CLI001782,ZA,REG001661,956571,0,956571,ZAR,2025-03-07,failed,Non-Compliant,2025-03-07 00:00:00,
PAY002217,EMP003117,CLI002884,IN,REG000069,154439,0,154439,INR,2023-10-11,failed,Non-Compliant,2023-10-11 00:00:00,
PAY002218,EMP004411,CLI001176,UK,REG000724,222295,86695,135600,GBP,2024-04-28,failed,Non-Compliant,2024-04-28 00:00:00,
PAY002219,EMP006190,CLI003348,ZA,REG000978,697954,0,697954,ZAR,2023-10-30,failed,Non-Compliant,2023-10-30 00:00:00,
PAY002220,EMP003769,CLI001111,FR,REG001882,157165,0,157165,EUR,2023-07-14,completed,Compliant,2023-07-14 00:00:00,2023-07-14 00:48:11
PAY002221,EMP005209,CLI001761,ZA,REG002102,122010,0,122010,ZAR,2023-07-31,failed,Non-Compliant,2023-07-31 00:00:00,
PAY002222,EMP006844,CLI003635,IN,REG001559,846488,186227,660261,INR,2023-09-03,completed,Compliant,2023-09-03 00:00:00,2023-09-03 01:45:41
PAY002223,EMP003905,CLI004463,UK,REG001711,866066,138571,727495,GBP,2024-07-24,pending,Non-Compliant,2024-07-24 00:00:00,
PAY002224,EMP004172,CLI003601,US,REG002263,762499,274500,487999,USD,2023-08-15,completed,Compliant,2023-08-15 00:00:00,2023-08-15 00:16:14
PAY002225,EMP004834,CLI000254,US,REG002824,107111,36418,70693,USD,2024-05-25,pending,Non-Compliant,2024-05-25 00:00:00,
PAY002226,EMP006625,CLI004778,ZA,REG001528,555290,0,555290,ZAR,2025-05-22,completed,Compliant,2025-05-22 00:00:00,2025-05-22 01:07:31
PAY002227,EMP004511,CLI001826,UK,REG000464,734009,0,734009,GBP,2024-03-19,completed,Compliant,2024-03-19 00:00:00,2024-03-19 01:20:38
PAY002228,EMP005398,CLI002979,IN,REG002122,507611,0,507611,INR,2023-07-09,pending,Non-Compliant,2023-07-09 00:00:00,
PAY002229,EMP006922,CLI003186,US,REG001095,538049,134512,403537,USD,2024-12-20,failed,Non-Compliant,2024-12-20 00:00:00,
PAY002230,EMP002210,CLI002684,US,REG001715,202395,40479,161916,USD,2023-07-17,pending,Non-Compliant,2023-07-17 00:00:00,
PAY002231,EMP003141,CLI001683,IN,REG000817,237873,40438,197435,INR,2023-08-26,completed,Compliant,2023-08-26 00:00:00,2023-08-26 01:07:45
PAY002232,EMP006430,CLI002202,AU,REG001298,848009,0,848009,AUD,2024-05-31,pending,Non-Compliant,2024-05-31 00:00:00,
PAY002233,EMP006553,CLI003167,CA,REG000596,609200,207128,402072,CAD,2023-06-22,failed,Non-Compliant,2023-06-22 00:00:00,
PAY002234,EMP000999,CLI000615,BR,REG001039,151193,30239,120954,BRL,2024-07-30,failed,Non-Compliant,2024-07-30 00:00:00,
PAY002235,EMP004579,CLI004854,US,REG002049,924245,0,924245,USD,2023-06-27,completed,Compliant,2023-06-27 00:00:00,2023-06-27 00:55:19
PAY002236,EMP006532,CLI002784,BR,REG001022,638942,159736,479206,BRL,2025-04-10,failed,Non-Compliant,2025-04-10 00:00:00,
PAY002237,EMP000608,CLI004335,UK,REG000218,692221,0,692221,GBP,2023-08-26,pending,Non-Compliant,2023-08-26 00:00:00,
PAY002238,EMP001635,CLI001154,IN,REG002729,236766,0,236766,INR,2025-01-30,failed,Non-Compliant,2025-01-30 00:00:00,
PAY002239,EMP000578,CLI003094,CA,REG001847,976922,283307,693615,CAD,2023-08-03,completed,Compliant,2023-08-03 00:00:00,2023-08-03 01:04:52
PAY002240,EMP000120,CLI004152,US,REG001779,266987,50728,216259,USD,2024-10-08,failed,Non-Compliant,2024-10-08 00:00:00,
PAY002241,EMP003057,CLI001561,FR,REG002518,775180,124029,651151,EUR,2024-06-19,completed,Compliant,2024-06-19 00:00:00,2024-06-19 00:33:59
PAY002242,EMP005193,CLI002728,ZA,REG000096,438944,166799,272145,ZAR,2024-05-12,pending,Non-Compliant,2024-05-12 00:00:00,
PAY002243,EMP005335,CLI004761,FR,REG002153,384381,0,384381,EUR,2025-03-18,completed,Compliant,2025-03-18 00:00:00,2025-03-18 00:09:56
PAY002244,EMP003140,CLI001755,ZA,REG002890,165986,0,165986,ZAR,2024-06-21,pending,Non-Compliant,2024-06-21 00:00:00,
PAY002245,EMP002614,CLI004771,BR,REG000864,575828,143957,431871,BRL,2024-03-12,failed,Non-Compliant,2024-03-12 00:00:00,
PAY002246,EMP005530,CLI004492,JP,REG000005,969588,0,969588,JPY,2025-01-02,failed,Non-Compliant,2025-01-02 00:00:00,
PAY002247,EMP004214,CLI004303,JP,REG002914,786274,78627,707647,JPY,2025-01-07,pending,Non-Compliant,2025-01-07 00:00:00,
PAY002248,EMP000561,CLI001428,UK,REG000542,514351,195453,318898,GBP,2023-12-29,completed,Compliant,2023-12-29 00:00:00,2023-12-29 00:38:11
PAY002249,EMP001673,CLI004188,IN,REG002145,320038,89611,230427,INR,2023-08-22,completed,Compliant,2023-08-22 00:00:00,2023-08-22 01:56:57
PAY002250,EMP000240,CLI004574,BR,REG002830,400325,0,400325,BRL,2024-03-10,failed,Non-Compliant,2024-03-10 00:00:00,
PAY002251,EMP005425,CLI002228,US,REG002691,334964,33496,301468,USD,2024-09-20,pending,Non-Compliant,2024-09-20 00:00:00,
PAY002252,EMP001715,CLI001423,DE,REG002324,801614,224452,577162,EUR,2025-05-19,completed,Compliant,2025-05-19 00:00:00,2025-05-19 01:41:48
PAY002253,EMP003535,CLI001740,AU,REG002625,868310,0,868310,AUD,2024-05-11,pending,Non-Compliant,2024-05-11 00:00:00,
PAY002254,EMP004579,CLI004131,US,REG001316,743593,252822,490771,USD,2023-09-10,completed,Compliant,2023-09-10 00:00:00,2023-09-10 00:14:39
PAY002255,EMP000449,CLI001971,DE,REG001493,561229,218879,342350,EUR,2023-12-25,completed,Compliant,2023-12-25 00:00:00,2023-12-25 00:39:52
PAY002256,EMP000382,CLI002698,IN,REG002447,971708,0,971708,INR,2024-11-15,failed,Non-Compliant,2024-11-15 00:00:00,
PAY002257,EMP006318,CLI002141,ZA,REG001781,744373,89325,655048,ZAR,2024-10-24,failed,Non-Compliant,2024-10-24 00:00:00,
PAY002258,EMP001446,CLI000269,AU,REG000566,209376,46063,163313,AUD,2024-02-24,failed,Non-Compliant,2024-02-24 00:00:00,
PAY002259,EMP000538,CLI003790,BR,REG002945,525272,199603,325669,BRL,2023-07-29,failed,Non-Compliant,2023-07-29 00:00:00,
PAY002260,EMP001360,CLI001871,US,REG000382,958299,0,958299,USD,2023-09-04,failed,Non-Compliant,2023-09-04 00:00:00,
PAY002261,EMP000858,CLI003610,UK,REG000664,968072,0,968072,GBP,2025-01-09,completed,Compliant,2025-01-09 00:00:00,2025-01-09 00:46:41
PAY002262,EMP002532,CLI001740,ZA,REG001802,295483,0,295483,ZAR,2025-02-09,completed,Compliant,2025-02-09 00:00:00,2025-02-09 00:20:57
PAY002263,EMP000875,CLI000138,JP,REG000752,540389,0,540389,JPY,2024-02-04,completed,Compliant,2024-02-04 00:00:00,2024-02-04 00:18:56
PAY002264,EMP002526,CLI001151,JP,REG001058,320048,32005,288043,JPY,2024-01-11,failed,Non-Compliant,2024-01-11 00:00:00,
PAY002265,EMP004046,CLI000752,UK,REG001610,589999,0,589999,GBP,2024-06-29,failed,Non-Compliant,2024-06-29 00:00:00,
PAY002266,EMP000650,CLI001366,JP,REG002975,649930,0,649930,JPY,2025-05-22,pending,Non-Compliant,2025-05-22 00:00:00,
PAY002267,EMP000198,CLI003121,CA,REG001994,121875,0,121875,CAD,2023-11-01,completed,Compliant,2023-11-01 00:00:00,2023-11-01 00:35:50
PAY002268,EMP002818,CLI003246,US,REG000737,250718,0,250718,USD,2025-04-26,pending,Non-Compliant,2025-04-26 00:00:00,
PAY002269,EMP000732,CLI000348,BR,REG000551,617315,185194,432121,BRL,2025-01-01,completed,Compliant,2025-01-01 00:00:00,2025-01-01 00:31:41
PAY002270,EMP000152,CLI001481,JP,REG000349,641770,0,641770,JPY,2025-04-09,pending,Non-Compliant,2025-04-09 00:00:00,
PAY002271,EMP006207,CLI001391,FR,REG001649,302952,0,302952,EUR,2024-12-29,completed,Compliant,2024-12-29 00:00:00,2024-12-29 01:44:53
PAY002272,EMP001278,CLI000615,CA,REG000869,687109,0,687109,CAD,2024-02-16,failed,Non-Compliant,2024-02-16 00:00:00,
PAY002273,EMP001763,CLI004587,FR,REG002289,258964,0,258964,EUR,2023-10-11,completed,Compliant,2023-10-11 00:00:00,2023-10-11 01:42:58
PAY002274,EMP006940,CLI000612,UK,REG000542,380562,144614,235948,GBP,2025-04-30,failed,Non-Compliant,2025-04-30 00:00:00,
PAY002275,EMP006189,CLI000674,ZA,REG001331,654518,0,654518,ZAR,2025-02-14,pending,Non-Compliant,2025-02-14 00:00:00,
PAY002276,EMP005771,CLI003812,DE,REG001154,132269,0,132269,EUR,2024-12-11,pending,Non-Compliant,2024-12-11 00:00:00,
PAY002277,EMP004057,CLI002312,FR,REG000721,241048,96419,144629,EUR,2025-05-10,pending,Non-Compliant,2025-05-10 00:00:00,
PAY002278,EMP002985,CLI004517,DE,REG000233,741703,0,741703,EUR,2023-11-01,failed,Non-Compliant,2023-11-01 00:00:00,
PAY002279,EMP000058,CLI001676,ZA,REG002029,858238,0,858238,ZAR,2024-01-27,failed,Non-Compliant,2024-01-27 00:00:00,
PAY002280,EMP005651,CLI000223,US,REG001941,316880,53870,263010,USD,2023-08-21,completed,Compliant,2023-08-21 00:00:00,2023-08-21 00:29:35
PAY002281,EMP000917,CLI001081,UK,REG002023,268744,0,268744,GBP,2025-01-10,failed,Non-Compliant,2025-01-10 00:00:00,
PAY002282,EMP002666,CLI002229,BR,REG000363,381078,0,381078,BRL,2024-08-13,completed,Compliant,2024-08-13 00:00:00,2024-08-13 01:41:02
PAY002283,EMP003095,CLI002975,FR,REG000628,319828,0,319828,EUR,2024-07-02,pending,Non-Compliant,2024-07-02 00:00:00,
PAY002284,EMP005452,CLI000823,US,REG000313,952849,295383,657466,USD,2024-12-05,failed,Non-Compliant,2024-12-05 00:00:00,
PAY002285,EMP001695,CLI004847,IN,REG001150,213018,0,213018,INR,2024-04-02,failed,Non-Compliant,2024-04-02 00:00:00,
PAY002286,EMP003242,CLI004804,US,REG002417,149599,0,149599,USD,2023-08-06,completed,Compliant,2023-08-06 00:00:00,2023-08-06 01:44:35
PAY002287,EMP006839,CLI003913,CA,REG000677,977918,0,977918,CAD,2025-04-04,pending,Non-Compliant,2025-04-04 00:00:00,
PAY002288,EMP002534,CLI002768,DE,REG000430,858230,0,858230,EUR,2024-01-12,failed,Non-Compliant,2024-01-12 00:00:00,
PAY002289,EMP004645,CLI001937,CA,REG002025,403691,0,403691,CAD,2025-04-19,pending,Non-Compliant,2025-04-19 00:00:00,
PAY002290,EMP004615,CLI004239,UK,REG000296,815821,0,815821,GBP,2024-01-14,completed,Compliant,2024-01-14 00:00:00,2024-01-14 00:31:41
PAY002291,EMP002964,CLI004956,BR,REG002688,280551,0,280551,BRL,2024-07-11,pending,Non-Compliant,2024-07-11 00:00:00,
PAY002292,EMP000828,CLI000159,CA,REG002803,886234,0,886234,CAD,2025-04-03,pending,Non-Compliant,2025-04-03 00:00:00,
PAY002293,EMP005755,CLI003210,BR,REG000054,815867,293712,522155,BRL,2024-11-24,completed,Compliant,2024-11-24 00:00:00,2024-11-24 00:40:01
PAY002294,EMP001160,CLI000757,IN,REG002084,424522,0,424522,INR,2024-11-24,pending,Non-Compliant,2024-11-24 00:00:00,
PAY002295,EMP005843,CLI000993,US,REG001786,567564,0,567564,USD,2025-04-15,pending,Non-Compliant,2025-04-15 00:00:00,
PAY002296,EMP002195,CLI000145,ZA,REG001834,104895,0,104895,ZAR,2024-07-29,pending,Non-Compliant,2024-07-29 00:00:00,
PAY002297,EMP001844,CLI003032,DE,REG002765,791684,0,791684,EUR,2024-06-23,pending,Non-Compliant,2024-06-23 00:00:00,
PAY002298,EMP006898,CLI002379,JP,REG002059,744949,275631,469318,JPY,2024-07-17,failed,Non-Compliant,2024-07-17 00:00:00,
PAY002299,EMP003182,CLI000800,IN,REG001515,245203,61301,183902,INR,2023-12-16,failed,Non-Compliant,2023-12-16 00:00:00,
PAY002300,EMP004112,CLI000174,IN,REG000579,923372,0,923372,INR,2024-09-05,failed,Non-Compliant,2024-09-05 00:00:00,
PAY002301,EMP001150,CLI002851,US,REG001200,101972,18355,83617,USD,2025-01-30,completed,Compliant,2025-01-30 00:00:00,2025-01-30 00:48:47
PAY002302,EMP000861,CLI000057,UK,REG002701,938186,0,938186,GBP,2024-12-04,failed,Non-Compliant,2024-12-04 00:00:00,
PAY002303,EMP003325,CLI003986,JP,REG000129,200882,0,200882,JPY,2024-05-05,failed,Non-Compliant,2024-05-05 00:00:00,
PAY002304,EMP006272,CLI004738,UK,REG001780,510794,0,510794,GBP,2024-12-13,completed,Compliant,2024-12-13 00:00:00,2024-12-13 00:45:10
PAY002305,EMP001323,CLI002902,BR,REG002041,525844,0,525844,BRL,2024-12-20,pending,Non-Compliant,2024-12-20 00:00:00,
PAY002306,EMP006573,CLI003206,CA,REG000119,461118,142947,318171,CAD,2023-07-09,pending,Non-Compliant,2023-07-09 00:00:00,
PAY002307,EMP005304,CLI004220,JP,REG000986,230830,0,230830,JPY,2024-12-23,failed,Non-Compliant,2024-12-23 00:00:00,
PAY002308,EMP005138,CLI002832,DE,REG001408,760032,0,760032,EUR,2023-05-29,completed,Compliant,2023-05-29 00:00:00,2023-05-29 01:22:50
PAY002309,EMP003481,CLI004571,CA,REG002554,883355,167837,715518,CAD,2024-08-28,failed,Non-Compliant,2024-08-28 00:00:00,
PAY002310,EMP006812,CLI002106,DE,REG002369,109142,0,109142,EUR,2023-05-30,completed,Compliant,2023-05-30 00:00:00,2023-05-30 01:47:16
PAY002311,EMP006924,CLI000244,DE,REG002699,172299,0,172299,EUR,2024-04-04,pending,Non-Compliant,2024-04-04 00:00:00,
PAY002312,EMP006786,CLI002780,JP,REG001341,804695,0,804695,JPY,2024-03-04,pending,Non-Compliant,2024-03-04 00:00:00,
PAY002313,EMP001863,CLI002419,DE,REG001408,438935,0,438935,EUR,2023-06-17,pending,Non-Compliant,2023-06-17 00:00:00,
PAY002314,EMP000724,CLI003842,DE,REG001244,806675,193602,613073,EUR,2025-04-02,pending,Non-Compliant,2025-04-02 00:00:00,
PAY002315,EMP000942,CLI000527,JP,REG002494,403404,0,403404,JPY,2024-11-04,pending,Non-Compliant,2024-11-04 00:00:00,
PAY002316,EMP002429,CLI000125,DE,REG001808,431383,86277,345106,EUR,2024-04-10,failed,Non-Compliant,2024-04-10 00:00:00,
PAY002317,EMP004586,CLI000151,DE,REG000246,230633,0,230633,EUR,2024-11-26,completed,Compliant,2024-11-26 00:00:00,2024-11-26 01:16:22
PAY002318,EMP003494,CLI001603,DE,REG002769,374509,0,374509,EUR,2025-04-23,pending,Non-Compliant,2025-04-23 00:00:00,
PAY002319,EMP002581,CLI003678,FR,REG002176,221708,0,221708,EUR,2024-08-24,pending,Non-Compliant,2024-08-24 00:00:00,
PAY002320,EMP005635,CLI003381,US,REG000780,328786,0,328786,USD,2024-09-20,failed,Non-Compliant,2024-09-20 00:00:00,
PAY002321,EMP005154,CLI004632,DE,REG000430,958541,0,958541,EUR,2024-09-14,completed,Compliant,2024-09-14 00:00:00,2024-09-14 01:15:33
PAY002322,EMP004265,CLI004272,DE,REG000814,391061,129050,262011,EUR,2024-02-18,pending,Non-Compliant,2024-02-18 00:00:00,
PAY002323,EMP000953,CLI002434,FR,REG001376,487546,170641,316905,EUR,2024-11-23,failed,Non-Compliant,2024-11-23 00:00:00,
PAY002324,EMP003620,CLI003601,JP,REG000252,852435,0,852435,JPY,2024-06-17,completed,Compliant,2024-06-17 00:00:00,2024-06-17 00:53:41
PAY002325,EMP002421,CLI003505,US,REG000609,153324,56730,96594,USD,2024-08-21,pending,Non-Compliant,2024-08-21 00:00:00,
PAY002326,EMP000104,CLI001656,FR,REG000871,426705,0,426705,EUR,2024-06-05,completed,Compliant,2024-06-05 00:00:00,2024-06-05 00:44:16
PAY002327,EMP005412,CLI003450,DE,REG000374,329145,46080,283065,EUR,2023-08-20,completed,Compliant,2023-08-20 00:00:00,2023-08-20 00:16:38
PAY002328,EMP001527,CLI004718,US,REG001033,125348,38858,86490,USD,2024-06-12,failed,Non-Compliant,2024-06-12 00:00:00,
PAY002329,EMP002837,CLI000258,CA,REG001428,542608,0,542608,CAD,2025-03-13,completed,Compliant,2025-03-13 00:00:00,2025-03-13 00:36:19
PAY002330,EMP000788,CLI000296,DE,REG001889,979719,0,979719,EUR,2024-08-11,completed,Compliant,2024-08-11 00:00:00,2024-08-11 00:57:12
PAY002331,EMP002875,CLI004535,DE,REG002654,599021,0,599021,EUR,2024-03-08,pending,Non-Compliant,2024-03-08 00:00:00,
